,address_x,agency,arrival_time_primary_unit,beat,closed_time_incident,community_council_neighborhood,create_time_incident,dispatch_time_primary_unit,disposition_text,district,event_number,incident_type_desc,incident_type_id,latitude_x,longitude_x,priority,priority_color
684,60XX CHANDLER ST,CPD,2017-09-10T16:32:57.000,P231,2017-09-10T17:44:47.000,MADISONVILLE,2017-09-10T16:21:34.000,2017-09-10T16:23:22.000,INV: INV,2,CPD170910001097,DRUG ACTIVITY,DRUG,39.1625230001195,-84.391655,7,YELLOW
685,PEETE ST / FRINTZ ST,CPD,2017-04-15T22:57:28.000,P121,2017-04-15T23:03:27.000,OTR,2017-04-15T22:52:32.000,2017-04-15T22:53:20.000,GOA: GOA,1,CPD170415001690,,DRUG,39.1173970000896,-84.514359,3,
686,72XX READING RD,CPD,2017-03-04T00:43:39.000,P451,2017-03-04T01:34:37.000,ROSELAWN,2017-03-04T00:38:52.000,2017-03-04T00:40:56.000,INV: INV,4,CPD170304000068,,HEROINP-COMBINED,39.1953303194334,-84.4604430923891,2,
687,69XX VINE ST,CPD,2017-06-12T00:16:33.000,P461,2017-06-12T00:23:53.000,CARTHAGE,2017-06-12T00:02:10.000,2017-06-12T00:08:22.000,INV: INV,4,CPD170612000003,DRUG ACTIVITY,DRUG,39.193006341695,-84.4817102069155,7,YELLOW
688,29XX KLING AV,CPD,,P331,2017-10-10T15:24:22.000,WESTWOOD,2017-10-10T15:24:22.000,,"ADV:ADVISED,CAN:CANCEL",3,CPD171010001130,DRUG COMPLAINT REFERRAL,DRUGR,39.1488140001195,-84.597437,35,PURPLE
689,FINDLAY ST / VINE ST,CPD,2017-10-06T02:33:51.000,P121,2017-10-06T02:40:25.000,OTR,2017-10-06T02:28:43.000,2017-10-06T02:30:03.000,INV: INV,1,CPD171006000137,,HEROINP-COMBINED,39.1167920001195,-84.516767,2,
690,CASS AV / POWERS ST,CPD,2017-07-30T20:56:56.000,P351,2017-07-30T21:40:45.000,SOUTH CUMMINSVILLE,2017-07-30T20:40:34.000,2017-07-30T20:52:57.000,INV: INV,3,CPD170730001561,DRUG ACTIVITY,DRUG,39.1569050001195,-84.553713,7,YELLOW
691,4XX GRAND AV,CPD,,P321,2017-02-06T17:33:26.000,EAST PRICE HILL,2017-02-06T16:00:08.000,,GOA: GOA,3,CPD170206001082,,DRUG,39.098637332023,-84.560921958186,3,
692,25XX TALBOTT AV,CP,2017-01-18T12:32:43.000,P342,2017-01-18T12:53:45.000,SOUTH FAIRMOUNT - WESTWOOD,2017-01-18T12:18:28.000,2017-01-18T12:19:24.000,INVESTIGATED,3,LCP170118000653,INV DRUG COMPLAINT,DRUG,39.1324118200896,-84.57153811,3,
693,MARSHALL AV / SPRING GROVE AV,CPD,2017-04-19T16:41:18.000,P521,2017-04-19T19:19:26.000,CAMP WASHINGTON,2017-04-19T16:35:28.000,2017-04-19T16:35:55.000,ARR: ARREST,5,CPD170419001189,,HEROINP-COMBINED,39.1324980000896,-84.536807,2,
694,17XX W NORTH BEND RD,CPD,2017-07-12T13:40:51.000,P541,2017-07-12T14:00:39.000,COLLEGE HILL,2017-07-12T13:06:22.000,2017-07-12T13:20:25.000,INV: INV,5,CPD170712000799,DRUG ACTIVITY,DRUG,39.2029390001193,-84.551085,7,YELLOW
695,26XX FENTON AV,CPD,,P331,2017-02-07T18:16:03.000,SOUTH FAIRMOUNT - WESTWOOD,2017-02-07T18:13:00.000,,DUP: DUPLICATE,3,CPD170207001238,,DRUGR,39.1349751142761,-84.5781540797759,6,
696,16XX LINN ST,CPD,2017-05-06T03:21:11.000,P131,2017-05-06T03:38:31.000,WEST END,2017-05-06T03:17:06.000,2017-05-06T03:18:29.000,SOW: SENT ON WAY,1,CPD170506000270,,DRUG,39.1138998734851,-84.5284378052696,3,
697,12XX LAIDLAW AV,CPD,,P451,2017-07-20T08:44:53.000,BOND HILL,2017-07-20T08:44:53.000,,ADV:ADVISED,4,CPD170720000397,DRUG COMPLAINT REFERRAL,DRUGR,39.1778130001195,-84.47736,35,PURPLE
698,25XX WESTWOOD NORTHERN BLVD,CPD,2017-07-13T07:02:18.000,P331,2017-07-13T07:05:10.000,WESTWOOD,2017-07-13T06:00:23.000,2017-07-13T06:19:56.000,GOA: GOA,3,CPD170713000256,DRUG ACTIVITY,DRUG,39.1484820001195,-84.584404,7,YELLOW
699,16XX W 8TH ST,CPD,2017-03-01T19:42:16.000,P313,2017-03-01T19:44:57.000,LOWER PRICE HILL,2017-03-01T19:40:31.000,2017-03-01T19:41:57.000,GOA: GOA,3,CPD170301001745,,DRUG,39.1039990001196,-84.545957,3,
700,16XX MONTROSE ST,CPD,2017-03-12T14:45:22.000,P341,2017-03-12T14:49:58.000,SOUTH FAIRMOUNT,2017-03-12T14:36:38.000,2017-03-12T14:40:17.000,GOA: GOA,3,CPD170312000671,,DRUG,39.1276231474412,-84.552094485865,3,
701,53XX TOMPKINS AV,CPD,2017-08-08T20:34:25.000,P231,2017-08-08T22:53:44.000,MADISONVILLE,2017-08-08T20:05:31.000,2017-08-08T20:25:56.000,NOT NOT A DISPOSITION,2,CPD170808001656,DRUG ACTIVITY,DRUG,39.1571260001195,-84.400329,7,YELLOW
702,FINDLAY ST / VINE ST,CPD,2017-04-25T11:23:19.000,P121,2017-04-25T11:41:06.000,OTR,2017-04-25T11:19:49.000,2017-04-25T11:20:37.000,HBF: HANDLED BY FIRE,1,CPD170425000618,,HEROINP-COMBINED,39.1163220000896,-84.516207,2,
703,36XX WARSAW AV,CPD,2017-03-23T21:55:41.000,P321,2017-03-23T22:42:42.000,EAST PRICE HILL,2017-03-23T21:32:15.000,2017-03-23T21:48:43.000,ARR: ARREST,3,CPD170323001591,,DRUG,39.1104026617284,-84.5711968067076,3,
704,16XX SEYMOUR AV,CPD,2017-07-08T14:58:44.000,P451,2017-07-08T15:00:43.000,BOND HILL,2017-07-08T13:27:54.000,2017-07-08T13:59:29.000,INV: INV,4,CPD170708000732,DRUG ACTIVITY,DRUG,39.1903380001193,-84.468406,7,YELLOW
705,1XX E CLIFTON AV,CPD,2017-06-14T10:22:08.000,P121,2017-06-14T11:06:47.000,OTR,2017-06-14T10:12:19.000,2017-06-14T10:19:12.000,ARR: ARREST,1,CPD170614000531,DRUG ACTIVITY,DRUG,39.1152042391213,-84.5150646151697,7,YELLOW
706,BEECH AV / MAYFIELD AV,CPD,,P321,2017-04-29T22:34:18.000,WEST PRICE HILL,2017-04-29T21:16:49.000,2017-04-29T22:32:33.000,GOA: GOA,3,CPD170429001671,,DRUG,39.1153560000896,-84.577591,3,
707,22XX READING RD,CPD,2017-04-17T20:22:52.000,P421,2017-04-17T20:24:46.000,WALNUT HILLS,2017-04-17T20:20:07.000,2017-04-17T20:20:44.000,GOA: GOA,4,CPD170417001664,,DRUG,39.1224123413449,-84.5004770781948,3,
708,3XX ERKENBRECHER AV,CPD,,P431,2017-06-21T20:57:03.000,AVONDALE,2017-06-21T20:49:46.000,2017-06-21T20:50:58.000,CAN:CANCEL,4,CPD170621001676,DRUG ACTIVITY,DRUG,39.1418504309074,-84.5009190628557,7,YELLOW
709,20XX HIGHLAND AV,CPD,2017-07-05T16:47:40.000,P411,2017-07-05T16:59:48.000,MOUNT AUBURN,2017-07-05T16:37:03.000,2017-07-05T16:42:29.000,HBF: HANDLED BY FIRE,4,CPD170705001350,,HEROINP-COMBINED,39.118617503667,-84.5037154828365,2,
710,15XX QUEEN CITY AV,CPD,2017-04-26T22:10:20.000,P341,2017-04-26T22:40:02.000,SOUTH FAIRMOUNT,2017-04-26T21:57:02.000,2017-04-26T21:57:33.000,ARR: ARREST,3,CPD170426002037,,DRUG,39.1257979872921,-84.5491890912974,3,
711,11XX LOIS DR,CPD,2017-04-29T22:26:57.000,P451,2017-04-29T22:30:16.000,BOND HILL,2017-04-29T22:21:26.000,2017-04-29T22:22:35.000,GOA: GOA,4,CPD170429001800,,DRUG,39.1820140179225,-84.4782383206254,3,
712,VINE ST / W NORTH BEND RD,CPD,2017-04-09T18:13:21.000,P461,2017-04-09T19:04:13.000,CARTHAGE,2017-04-09T18:02:57.000,2017-04-09T18:03:32.000,316: AIDED CASE RPT,4,CPD170409001144,,HEROINP-COMBINED,39.1971110000896,-84.477535,2,
713,1XX E CLIFTON AV,CPD,,P121,2017-06-16T08:19:26.000,OTR,2017-06-16T08:14:28.000,,CAN:CANCEL,1,CPD170616000419,DRUG ACTIVITY,DRUG,39.1152542391213,-84.5143746151697,7,YELLOW
714,16XX LINN ST,CPD,2017-02-15T23:40:32.000,P131,2017-02-15T23:52:50.000,WEST END,2017-02-15T23:32:30.000,2017-02-15T23:36:52.000,INV: INV,1,CPD170215001782,,DRUG,39.1141898734851,-84.5282278052696,3,
715,48XX PROSPERITY PL,CPD,2017-05-10T08:54:17.000,P321,2017-05-10T10:41:32.000,WEST PRICE HILL,2017-05-10T08:17:44.000,2017-05-10T08:46:48.000,ARR: ARREST,3,CPD170510000379,,DRUG,39.1227836934335,-84.6000567665605,3,
716,5XX W MCMILLAN ST,CPD,,P511,2017-08-02T13:53:47.000,CUF,2017-08-02T13:53:47.000,,CAN:CANCEL,5,CPD170802000943,DRUG COMPLAINT REFERRAL,DRUGR,39.1298770001195,-84.52856,35,PURPLE
717,26XX VICTORY PKWY,CPD,2017-07-13T21:35:12.000,P211,2017-07-13T21:51:47.000,EAST WALNUT HILLS,2017-07-13T21:24:34.000,2017-07-13T21:28:33.000,GOA: GOA,2,CPD170713001612,DRUG ACTIVITY,DRUG,39.1276160001195,-84.484614,7,YELLOW
718,11XX HILLCREST RD,CPD,,P541,2017-10-18T17:47:19.000,COLLEGE HILL,2017-10-18T17:36:23.000,2017-10-18T17:38:37.000,INV: INV,5,CPD171018001219,DRUG ACTIVITY,DRUG,39.1892980001195,-84.540565,7,YELLOW
719,10XX GEST ST,CPD,2017-05-30T19:38:50.000,P131,2017-05-30T19:49:25.000,QUEENSGATE,2017-05-30T19:38:50.000,2017-05-30T19:38:50.000,AST: ASSIST,1,CPD170530001602,,HERONP-PD ONLY,39.1057975444093,-84.5326024598113,2,
720,65XX DESMOND ST,CPD,,P231,2017-03-13T20:59:48.000,MADISONVILLE,2017-03-13T20:59:48.000,,CAN:CANCEL,2,CPD170313001474,,DRUGR,39.1626013645913,-84.3832862425548,6,
721,XX W 9TH ST,CP,2017-01-20T13:17:34.000,P113,2017-01-20T14:02:34.000,DOWNTOWN,2017-01-20T13:17:34.000,2017-01-20T13:17:34.000,AIDED CASE REPORT,1,LCP170120000685,HEROIN OD,HEROIN,39.1044566200896,-84.51479006,2,
722,22XX MCGREGOR PL,CPD,2017-10-13T22:05:20.000,P411,2017-10-13T22:10:30.000,MOUNT AUBURN,2017-10-13T21:59:39.000,2017-10-13T22:00:27.000,GOA: GOA,4,CPD171013002117,DRUG ACTIVITY,DRUG,39.1206500001195,-84.500826,7,YELLOW
723,5XX VINE ST,CPD,2017-08-11T19:16:52.000,P011,2017-08-11T19:17:47.000,DOWNTOWN,2017-08-11T19:15:52.000,2017-08-11T19:16:09.000,GOA: GOA,1,CPD170811001523,,HEROINP-COMBINED,39.1012280001195,-84.512998,2,
724,5XX E 13TH ST,CPD,2017-08-13T18:44:14.000,P121,2017-08-13T18:44:17.000,PENDLETON,2017-08-13T18:42:14.000,2017-08-13T18:44:14.000,GOA: GOA,1,CPD170813001187,DRUG ACTIVITY,DRUG,39.1101640001196,-84.504588,7,YELLOW
725,16XX SUMMIT RD,CPD,2017-08-08T15:05:34.000,P451,2017-08-08T15:15:21.000,ROSELAWN,2017-08-08T14:46:07.000,2017-08-08T14:48:58.000,GOA: GOA,4,CPD170808001006,DRUG ACTIVITY,DRUG,39.2035870001194,-84.457674,7,YELLOW
726,57XX MONTGOMERY RD,CPD,2017-02-19T17:05:54.000,P231,2017-02-19T17:30:11.000,PLEASANT RIDGE,2017-02-19T16:33:12.000,2017-02-19T16:35:59.000,INV: INV,2,CPD170219001005,,DRUG,39.1785121845773,-84.4367367354703,3,
727,10XX BROADWAY,CPD,2017-03-19T23:12:10.000,P011,2017-03-19T23:37:52.000,DOWNTOWN - PENDLETON,2017-03-19T23:10:51.000,2017-03-19T23:12:10.000,HBF: HANDLED BY FIRE,1,CPD170319001339,,HEROINP-COMBINED,39.1085742915817,-84.5072923232383,2,
728,8XX PEDRETTI AV,CPD,2017-04-20T20:01:45.000,P321,2017-04-20T20:03:56.000,WEST PRICE HILL,2017-04-20T19:52:03.000,2017-04-20T19:56:02.000,INV: INV,3,CPD170420001583,,DRUG,39.1099447300766,-84.5998411307003,3,
729,JOSEPHINE ST / RINGGOLD ST,CPD,2017-09-14T04:04:03.000,P411,2017-09-14T04:11:04.000,MOUNT AUBURN,2017-09-14T03:49:15.000,2017-09-14T03:49:50.000,INV: INV,4,CPD170914000144,DRUG ACTIVITY,DRUG,39.1149460001195,-84.507227,7,YELLOW
730,4XX DAYTON ST,CPD,2017-10-02T23:06:17.000,P131,2017-10-02T23:07:30.000,WEST END,2017-10-02T22:52:07.000,2017-10-02T23:01:58.000,INV: INV,1,CPD171002001760,DRUG ACTIVITY,DRUG,39.1190580001196,-84.527048,7,YELLOW
731,1XX W MCMICKEN AV,CPD,2017-07-07T10:04:47.000,P121,2017-07-07T10:11:08.000,OTR,2017-07-07T10:02:24.000,2017-07-07T10:03:52.000,GOA: GOA,1,CPD170707000492,DRUG ACTIVITY,DRUG,39.1195780001195,-84.519558,7,YELLOW
732,3XX W MCMICKEN AV,CPD,2017-10-07T14:40:58.000,P121,2017-10-07T15:02:13.000,OTR,2017-10-07T14:39:43.000,2017-10-07T14:40:58.000,AST: ASSIST,1,CPD171007000890,,HEROINP-COMBINED,39.1208640001196,-84.524575,2,
733,9XX FAIRBANKS AV,CPD,2017-08-18T00:10:55.000,P321,2017-08-18T01:17:29.000,EAST PRICE HILL,2017-08-17T23:59:01.000,2017-08-18T00:09:15.000,INV: INV,3,CPD170817002023,,HEROINP-COMBINED,39.1104330001195,-84.568588,2,
734,8XX EZZARD CHARLES DR,CPD,2017-02-03T20:24:17.000,P131,2017-02-03T22:13:49.000,WEST END,2017-02-03T20:17:36.000,2017-02-03T20:18:42.000,HBF: HANDLED BY FIRE,1,CPD170203001458,,HEROINP-COMBINED,39.1100803404687,-84.5297608859542,2,
735,XX WUEST ST,CPD,2017-12-15T14:41:08.000,P521,2017-12-15T15:14:21.000,NORTH AVONDALE,2017-12-15T14:27:16.000,2017-12-15T14:30:49.000,HBF: HANDLED BY FIRE,5,CPD171215000819,,HEROINP-COMBINED,39.1617020001195,-84.505953,2,
736,BURBANK ST / KENTON ST,CPD,2017-04-13T17:57:10.000,P421,2017-04-13T18:47:52.000,WALNUT HILLS,2017-04-13T17:51:34.000,2017-04-13T17:55:27.000,ARR: ARREST,4,CPD170413001394,,HERONP-PD ONLY,39.1229300000896,-84.493767,2,
737,29XX GILBERT AV,CPD,2017-12-06T11:23:53.000,P421,2017-12-06T18:22:41.000,WALNUT HILLS,2017-12-06T11:22:23.000,2017-12-06T11:23:53.000,AST: ASSIST,4,CPD171206000578,,HEROINP-COMBINED,39.1332680001195,-84.487552,2,
738,54XX HOLLAND DR,CPD,,P531,2017-12-12T19:33:41.000,WINTON HILLS,2017-12-12T19:04:40.000,2017-12-12T19:05:55.000,ADV:ADVISED,5,CPD171212001375,DRUG ACTIVITY,DRUG,39.1901250001195,-84.513296,7,YELLOW
739,24XX VINE ST,CPD,2017-09-19T11:37:52.000,P511,2017-09-19T11:46:34.000,CUF,2017-09-19T10:46:57.000,2017-09-19T11:37:52.000,GOA: GOA,5,CPD170919000674,DRUG ACTIVITY,DRUG,39.1257640001195,-84.513458,7,YELLOW
740,36XX SCHWARTZE AV,CPD,2017-11-02T15:27:13.000,P331,2017-11-02T15:29:52.000,WESTWOOD,2017-11-02T15:14:08.000,2017-11-02T15:16:13.000,GOA: GOA,3,CPD171102001029,DRUG ACTIVITY,DRUG,39.1459100001195,-84.619029,7,YELLOW
741,23XX HARRISON AV,CPD,2017-05-08T10:11:47.000,P331,2017-05-08T10:27:30.000,WESTWOOD,2017-05-08T10:07:21.000,2017-05-08T10:08:01.000,AST: ASSIST,3,CPD170508000470,,HEROINP-COMBINED,39.1377980155632,-84.5787610968089,2,
742,42XX COLERAIN AV,CPD,,P531,2017-07-17T04:16:45.000,NORTHSIDE,2017-07-17T04:16:45.000,,CAN:CANCEL,5,CPD170717000220,DRUG COMPLAINT REFERRAL,DRUGR,39.1635960001195,-84.55016,35,PURPLE
743,26XX STANTON AV,CPD,2017-05-02T16:45:03.000,P421,2017-05-02T16:51:11.000,WALNUT HILLS,2017-05-02T16:35:22.000,2017-05-02T16:45:03.000,INV: INV,4,CPD170502001228,,DRUG,39.1286254361361,-84.491868806391,3,
744,15XX W NORTH BEND RD,CP,2017-01-21T20:10:56.000,P548,2017-01-21T21:43:34.000,COLLEGE HILL,2017-01-21T19:52:01.000,2017-01-21T20:05:39.000,INVESTIGATED,5,LCP170121001311,INV DRUG COMPLAINT,DRUG,39.2039362800896,-84.54557414,3,
745,18XX MEARS AV,CPD,2017-03-11T00:10:54.000,P241,2017-03-11T00:19:30.000,MOUNT WASHINGTON,2017-03-11T00:07:42.000,2017-03-11T00:09:34.000,NV:NO VIOLATION,2,CPD170311000015,,DRUG,39.0867332397409,-84.3869845297416,3,
746,7XX E PETE ROSE WY,CPD,2017-04-10T19:46:02.000,P011,2017-04-10T19:51:42.000,DOWNTOWN,2017-04-10T19:15:56.000,2017-04-10T19:40:52.000,GOA: GOA,1,CPD170410001567,,HEROINP-COMBINED,39.1020789076293,-84.4989091129829,2,
747,17XX PLEASANT ST,CPD,2017-12-24T10:29:34.000,P121,2017-12-24T10:42:29.000,OTR,2017-12-24T10:26:10.000,2017-12-24T10:28:25.000,INV: INV,1,CPD171224000393,DRUG ACTIVITY,DRUG,39.1146150001195,-84.519069,7,YELLOW
748,READING RD / CALIFORNIA AV,CPD,,P451,2017-03-30T21:29:54.000,BOND HILL,2017-03-30T20:35:21.000,,CAN:CANCEL,4,CPD170330001712,,DRUG,39.1766980000896,-84.466796,3,
749,E 8TH ST / MAIN ST,CPD,2017-05-26T17:55:59.000,P011,2017-05-26T19:05:04.000,DOWNTOWN,2017-05-26T17:55:59.000,2017-05-26T17:55:59.000,HBO: HANDLED BY OTHER AGENCY,1,CPD170526001498,,DRUG,39.1056700000897,-84.510851,3,
750,6XX GLENWOOD AV,CPD,,P431,2017-04-10T12:44:09.000,AVONDALE - NORTH AVONDALE,2017-04-10T12:31:49.000,2017-04-10T12:37:48.000,GOA: GOA,4,CPD170410000822,,DRUG,39.1486120001195,-84.493971,3,
751,16XX ANITA PL,CPD,2017-12-10T12:45:04.000,P451,2017-12-10T12:47:17.000,BOND HILL,2017-12-10T12:37:08.000,2017-12-10T12:39:45.000,GOA: GOA,4,CPD171210000659,DRUG ACTIVITY,DRUG,39.1759650001194,-84.468416,7,YELLOW
752,7XX MT HOPE AV,CPD,2017-05-08T15:21:16.000,P321,2017-05-08T15:29:28.000,EAST PRICE HILL,2017-05-08T15:09:00.000,2017-05-08T15:14:19.000,HBF: HANDLED BY FIRE,3,CPD170508000994,,HEROINP-COMBINED,39.1053317239473,-84.5571780742767,2,
753,17XX CASEY DR,CPD,2017-04-03T13:06:55.000,P531,2017-04-03T13:35:06.000,NORTHSIDE,2017-04-03T13:05:00.000,2017-04-03T13:06:55.000,GOA: GOA,5,CPD170403000758,,DRUG,39.1773396243698,-84.5476379665418,3,
754,1XX CALHOUN ST,CPD,2017-12-27T19:33:25.000,P511,2017-12-27T20:07:45.000,CORRYVILLE - HEIGHTS,2017-12-27T19:22:12.000,2017-12-27T19:29:12.000,INV: INV,5,CPD171227001150,,HEROINP-COMBINED,39.1281220001195,-84.513248,2,
755,60XX GLENWAY AV,CPD,2017-03-17T11:14:57.000,P331,2017-03-17T11:42:39.000,WESTWOOD,2017-03-17T11:07:54.000,2017-03-17T11:09:13.000,HBF: HANDLED BY FIRE,3,CPD170317000563,,HEROINP-COMBINED,39.1436964564108,-84.6173810129943,2,
756,76XX READING RD,CPD,2017-04-19T18:49:23.000,P451,2017-04-19T23:01:11.000,ROSELAWN,2017-04-19T18:44:47.000,2017-04-19T18:45:45.000,NOT NOT A DISPOSITION,4,CPD170419001440,,HEROINP-COMBINED,39.1981797125715,-84.4586435944236,2,
757,RACE ST / WEAVER AL,CPD,2017-03-11T18:04:18.000,P011,2017-03-11T18:06:14.000,DOWNTOWN,2017-03-11T17:57:24.000,2017-03-11T18:04:18.000,GOA: GOA,1,CPD170311001091,,HEROINP-COMBINED,39.1046600000897,-84.516542,2,
758,17XX LANG ST,CPD,2017-07-06T15:17:33.000,P121,2017-07-06T15:33:11.000,OTR,2017-07-06T15:10:09.000,2017-07-06T15:11:17.000,26: AVAIL/DETAIL COMPLETED,1,CPD170706000944,DRUG ACTIVITY,DRUG,39.1145894571812,-84.5150282074522,7,YELLOW
759,80XX WOODBINE AV,CPD,2017-06-30T18:26:00.000,P461,2017-06-30T18:32:48.000,HARTWELL,2017-06-30T17:24:22.000,2017-06-30T18:23:13.000,GOA: GOA,4,CPD170630001396,DRUG ACTIVITY,DRUG,39.2054983437602,-84.4714147554575,7,YELLOW
760,E MARTIN LUTHER KING JR DR / READING RD,CPD,2017-02-19T07:39:46.000,P431,2017-02-19T07:40:51.000,AVONDALE,2017-02-19T07:34:55.000,2017-02-19T07:37:28.000,GOA: GOA,4,CPD170219000390,,DRUG,39.1347400000896,-84.496706,3,
761,24XX MAPLEWOOD AV,CPD,2017-02-25T16:19:24.000,P411,2017-02-25T17:31:43.000,MOUNT AUBURN,2017-02-25T15:58:29.000,2017-02-25T16:15:14.000,ARR: ARREST,4,CPD170225000908,,DRUG,39.127189850476,-84.5052979448598,3,
762,36XX READING RD,CPD,,P441,2017-07-16T03:35:50.000,AVONDALE - NORTH AVONDALE,2017-07-16T03:35:50.000,,ADV:ADVISED,4,CPD170716000274,DRUG COMPLAINT REFERRAL,DRUGR,39.1494530001195,-84.48719,35,PURPLE
763,7XX W MARTIN LUTHER KING JR DR,CPD,2017-10-27T20:18:37.000,P511,2017-10-27T23:08:15.000,CUF,2017-10-27T22:58:48.000,2017-10-27T22:59:04.000,AST: ASSIST,5,CPD171027001486,,HEROINP-COMBINED,39.1408390001195,-84.529519,2,
764,17XX GARDEN LN,CPD,,P451,2017-02-21T11:51:27.000,BOND HILL,2017-02-21T11:51:27.000,,CAN:CANCEL,4,CPD170221000627,,DRUGR,39.176084310225,-84.4658483089669,6,
765,8XX BANK ST,CPD,2017-05-08T16:16:09.000,P131,2017-05-08T16:34:29.000,WEST END,2017-05-08T16:06:47.000,2017-05-08T16:10:45.000,HBF: HANDLED BY FIRE,1,CPD170508001124,,HEROINP-COMBINED,39.1191828685931,-84.5275232475634,2,
766,41XX LANGLAND ST,CPD,,P531,2017-02-07T09:05:19.000,NORTHSIDE,2017-02-07T09:04:27.000,,DUP: DUPLICATE,5,CPD170207000366,,DRUGR,39.1619922160522,-84.5377949602802,6,
767,23XX MONTANA AV,CPD,,P331,2017-09-21T00:24:21.000,WESTWOOD,2017-09-20T22:33:00.000,,BC: BROADCAST,3,CPD170920002006,DRUG COMPLAINT REFERRAL,DRUGR,39.1548070001195,-84.573631,35,PURPLE
768,10XX SYCAMORE ST,CPD,2017-04-09T22:10:56.000,P011,2017-04-09T22:24:48.000,DOWNTOWN,2017-04-09T22:05:21.000,2017-04-09T22:10:56.000,HBF: HANDLED BY FIRE,1,CPD170409001528,,DRUG,39.1074092735911,-84.5090933659873,3,
769,CONCORD ST / WAYNE ST,CPD,2017-09-29T16:58:11.000,P421,2017-09-29T16:58:47.000,WALNUT HILLS,2017-09-29T15:42:55.000,2017-09-29T16:37:45.000,GOA: GOA,4,CPD170929001075,DRUG ACTIVITY,DRUG,39.1260550001195,-84.492855,7,YELLOW
770,58XX DESMOND ST,CPD,2017-02-18T18:58:54.000,P231,2017-02-18T19:09:22.000,MADISONVILLE,2017-02-18T18:51:22.000,2017-02-18T18:52:11.000,GOA: GOA,2,CPD170218001225,,DRUG,39.1617441510098,-84.3939827976815,3,
771,FREDERICK AV / ANTHONY AV,CPD,,P531,2017-04-04T14:42:25.000,NORTHSIDE,2017-04-04T14:31:46.000,,CAN:CANCEL,5,CPD170404001046,,DRUG,39.1717840000896,-84.54631,3,
772,14XX VINE ST,CPD,2017-05-10T12:33:38.000,P121,2017-05-10T12:34:54.000,OTR,2017-05-10T12:27:22.000,2017-05-10T12:31:57.000,GOA: GOA,1,CPD170510000726,,DRUG,39.1110065093521,-84.5153290148165,3,
773,18XX LAWN AV,CPD,2017-03-13T22:56:54.000,P451,2017-03-13T22:59:24.000,BOND HILL,2017-03-13T22:43:06.000,2017-03-13T22:47:36.000,GOA: GOA,4,CPD170313001619,,DRUG,39.1692853906041,-84.4627464757979,3,
774,9XX E MCMILLAN ST,CPD,,P421,2017-08-26T12:29:54.000,WALNUT HILLS,2017-08-26T11:59:27.000,,BC: BROADCAST,4,CPD170826000688,DRUG ACTIVITY,DRUG,39.1256340001195,-84.489749,7,YELLOW
775,APPLEGATE AV / GLENMORE AV,CPD,,P331,2017-05-29T04:50:46.000,WESTWOOD,2017-05-29T04:36:43.000,2017-05-29T04:38:31.000,HBF: HANDLED BY FIRE,3,CPD170529000254,,HEROINP-COMBINED,39.1490400000896,-84.613722,2,
776,26XX PARK AV,CPD,,P421,2017-07-07T19:50:55.000,WALNUT HILLS,2017-07-07T19:49:19.000,,26: AVAIL/DETAIL COMPLETED,4,CPD170707001570,DRUG ACTIVITY,DRUG,39.1281460001195,-84.485854,7,YELLOW
777,23XX W NORTH BEND RD,CPD,2017-10-18T11:04:26.000,P541,2017-10-18T11:19:33.000,MOUNT AIRY,2017-10-18T10:56:17.000,2017-10-18T11:02:59.000,ADV:ADVISED,5,CPD171018000516,DRUG ACTIVITY,DRUG,39.1962150001195,-84.565864,7,YELLOW
778,26XX FENTON AV,CPD,,P331,2017-04-19T15:47:11.000,SOUTH FAIRMOUNT - WESTWOOD,2017-04-19T15:47:11.000,,CAN:CANCEL,3,CPD170419001093,,DRUGR,39.1352739283216,-84.5774491286269,6,
779,XX W MCMICKEN AV,CPD,,P121,2017-08-25T18:28:39.000,OTR,2017-08-25T18:28:39.000,,CAN:CANCEL,1,CPD170825001536,DRUG COMPLAINT REFERRAL,DRUGR,39.1175290001196,-84.516683,35,PURPLE
780,BLAIR AV / MATHERS ST,CPD,2017-03-05T11:32:29.000,P421,2017-03-05T11:40:20.000,WALNUT HILLS,2017-03-05T11:22:44.000,2017-03-05T11:25:55.000,HBF: HANDLED BY FIRE,4,CPD170305000544,,HEROINP-COMBINED,39.1371650000896,-84.484643,2,
781,39XX PATTISON AV,CPD,,P313,2017-04-12T15:06:55.000,RIVERSIDE,2017-04-12T14:29:46.000,2017-04-12T14:54:59.000,ADV:ADVISED,3,CPD170412000996,,DRUG,39.0768620532451,-84.6031978580546,3,
782,1XX WILDWOOD ST,CPD,,P461,2017-04-25T18:26:37.000,HARTWELL,2017-04-25T18:26:37.000,,CAN:CANCEL,4,CPD170425001559,,DRUGR,39.2077441217178,-84.4715564229298,6,
783,ANACONDA DR / MUSTANG DR,CPD,,P331,2017-08-02T10:42:04.000,WESTWOOD,2017-08-02T10:42:03.000,,ADV:ADVISED,3,CPD170802000618,DRUG COMPLAINT REFERRAL,DRUGR,39.1519470001195,-84.582164,35,PURPLE
784,44XX CARNATION AV,CPD,2017-06-07T22:39:29.000,P321,2017-06-07T23:33:05.000,WEST PRICE HILL,2017-06-07T22:31:42.000,2017-06-07T22:32:35.000,INV: INV,3,CPD170607001968,,HEROINP-COMBINED,39.1068810071006,-84.5964461193362,2,
